episode,wall_s,steps,p0_transitions,p1_transitions,p2_transitions,p3_transitions,p0_train_calls,p1_train_calls,p2_train_calls,p3_train_calls,eps_p0,eps_p1,eps_p2,eps_p3
1633,0.13958,96,18,21,28,29,18,21,28,29,0.1,0.1,0.1,0.1
1634,0.116332,78,22,27,11,18,22,27,11,18,0.1,0.1,0.1,0.1
1635,0.10518,73,13,16,19,25,13,16,19,25,0.1,0.1,0.1,0.1
1636,0.129741,82,20,23,26,13,20,23,26,13,0.1,0.1,0.1,0.1
1637,0.14991,90,17,31,30,12,17,31,30,12,0.1,0.1,0.1,0.1
1638,0.162358,93,15,27,29,22,15,27,29,22,0.1,0.1,0.1,0.1
1639,0.144381,94,14,22,26,32,14,22,26,32,0.1,0.1,0.1,0.1
1640,0.129609,90,26,16,20,28,26,16,20,28,0.1,0.1,0.1,0.1
1641,0.126882,81,30,13,16,22,30,13,16,22,0.1,0.1,0.1,0.1
1642,0.120213,75,27,18,10,20,27,18,10,20,0.1,0.1,0.1,0.1
1643,0.118435,83,15,18,21,29,15,18,21,29,0.1,0.1,0.1,0.1
1644,0.099224,74,9,15,22,28,9,15,22,28,0.1,0.1,0.1,0.1
1645,0.131159,79,17,10,29,23,17,10,29,23,0.1,0.1,0.1,0.1
1646,0.104211,67,23,8,17,19,23,8,17,19,0.1,0.1,0.1,0.1
1647,0.134982,90,15,19,27,29,15,19,27,29,0.1,0.1,0.1,0.1
1648,0.132707,79,32,8,16,23,32,8,16,23,0.1,0.1,0.1,0.1
1649,0.162183,96,16,24,26,30,16,24,26,30,0.1,0.1,0.1,0.1
1650,0.146062,97,24,30,21,22,24,30,21,22,0.1,0.1,0.1,0.1
1651,0.109284,79,16,24,29,10,16,24,29,10,0.1,0.1,0.1,0.1
1652,0.118396,82,20,21,28,13,20,21,28,13,0.1,0.1,0.1,0.1
1653,0.148376,92,25,27,23,17,25,27,23,17,0.1,0.1,0.1,0.1
1654,0.127685,76,13,14,21,28,13,14,21,28,0.1,0.1,0.1,0.1
1655,0.134756,87,19,9,26,33,19,9,26,33,0.1,0.1,0.1,0.1
1656,0.138018,97,14,29,30,24,14,29,30,24,0.1,0.1,0.1,0.1
1657,0.137874,97,11,28,33,25,11,28,33,25,0.1,0.1,0.1,0.1
1658,0.136814,96,31,15,21,29,31,15,21,29,0.1,0.1,0.1,0.1
1659,0.110596,77,12,16,21,28,12,16,21,28,0.1,0.1,0.1,0.1
1660,0.115222,80,12,16,22,30,12,16,22,30,0.1,0.1,0.1,0.1
1661,0.100576,70,25,10,15,20,25,10,15,20,0.1,0.1,0.1,0.1
1662,0.137336,82,23,29,20,10,23,29,20,10,0.1,0.1,0.1,0.1
1663,0.154558,93,13,29,25,26,13,29,25,26,0.1,0.1,0.1,0.1
1664,0.119648,82,18,22,28,14,18,22,28,14,0.1,0.1,0.1,0.1
1665,0.112937,75,25,11,17,22,25,11,17,22,0.1,0.1,0.1,0.1
1666,0.122169,81,28,11,18,24,28,11,18,24,0.1,0.1,0.1,0.1
1667,0.128623,88,21,27,28,12,21,27,28,12,0.1,0.1,0.1,0.1
1668,0.145968,101,25,28,29,19,25,28,29,19,0.1,0.1,0.1,0.1
1669,0.122127,78,18,23,25,12,18,23,25,12,0.1,0.1,0.1,0.1
1670,0.161561,94,30,23,28,13,30,23,28,13,0.1,0.1,0.1,0.1
1671,0.125094,82,25,8,31,18,25,8,31,18,0.1,0.1,0.1,0.1
1672,0.129026,89,24,26,19,20,24,26,19,20,0.1,0.1,0.1,0.1
1673,0.132134,88,27,28,13,20,27,28,13,20,0.1,0.1,0.1,0.1
1674,0.123297,82,18,24,11,29,18,24,11,29,0.1,0.1,0.1,0.1
1675,0.144174,86,16,30,27,13,16,30,27,13,0.1,0.1,0.1,0.1
1676,0.140869,88,30,20,13,25,30,20,13,25,0.1,0.1,0.1,0.1
1677,0.186484,100,32,21,23,24,32,21,23,24,0.1,0.1,0.1,0.1
1678,0.134758,84,14,16,24,30,14,16,24,30,0.1,0.1,0.1,0.1
1679,0.1425,82,20,22,12,28,20,22,12,28,0.1,0.1,0.1,0.1
1680,0.142112,82,27,13,18,24,27,13,18,24,0.1,0.1,0.1,0.1
1681,0.124593,76,16,22,10,28,16,22,10,28,0.1,0.1,0.1,0.1
1682,0.129767,80,12,18,22,28,12,18,22,28,0.1,0.1,0.1,0.1
1683,0.137706,86,20,24,27,15,20,24,27,15,0.1,0.1,0.1,0.1
1684,0.151706,88,11,20,27,30,11,20,27,30,0.1,0.1,0.1,0.1
1685,0.131962,81,28,20,8,25,28,20,8,25,0.1,0.1,0.1,0.1
1686,0.125761,81,29,20,24,8,29,20,24,8,0.1,0.1,0.1,0.1
1687,0.123375,80,18,27,22,13,18,27,22,13,0.1,0.1,0.1,0.1
1688,0.124155,79,9,15,29,26,9,15,29,26,0.1,0.1,0.1,0.1
1689,0.130563,82,29,11,17,25,29,11,17,25,0.1,0.1,0.1,0.1
1690,0.131593,82,15,30,23,14,15,30,23,14,0.1,0.1,0.1,0.1
1691,0.120494,76,21,31,15,9,21,31,15,9,0.1,0.1,0.1,0.1
1692,0.1341,85,24,14,28,19,24,14,28,19,0.1,0.1,0.1,0.1
1693,0.13414,97,16,32,24,25,16,32,24,25,0.1,0.1,0.1,0.1
1694,0.118998,74,10,21,26,17,10,21,26,17,0.1,0.1,0.1,0.1
1695,0.143867,90,21,27,11,31,21,27,11,31,0.1,0.1,0.1,0.1
1696,0.134832,84,24,30,11,19,24,30,11,19,0.1,0.1,0.1,0.1
1697,0.130697,88,24,30,14,20,24,30,14,20,0.1,0.1,0.1,0.1
1698,0.11299,76,9,17,23,27,9,17,23,27,0.1,0.1,0.1,0.1
1699,0.122969,82,10,15,30,27,10,15,30,27,0.1,0.1,0.1,0.1
1700,0.166908,94,16,19,32,27,16,19,32,27,0.1,0.1,0.1,0.1
1701,0.116955,74,27,8,16,23,27,8,16,23,0.1,0.1,0.1,0.1
1702,0.125992,89,31,16,17,25,31,16,17,25,0.1,0.1,0.1,0.1
1703,0.114985,81,30,11,17,23,30,11,17,23,0.1,0.1,0.1,0.1
1704,0.108966,76,30,8,15,23,30,8,15,23,0.1,0.1,0.1,0.1
1705,0.119491,85,28,13,21,23,28,13,21,23,0.1,0.1,0.1,0.1
1706,0.145339,90,12,30,20,28,12,30,20,28,0.1,0.1,0.1,0.1
1707,0.119852,75,9,16,23,27,9,16,23,27,0.1,0.1,0.1,0.1
1708,0.135451,85,15,28,29,13,15,28,29,13,0.1,0.1,0.1,0.1
1709,0.140566,83,9,26,20,28,9,26,20,28,0.1,0.1,0.1,0.1
1710,0.13096,76,16,22,29,9,16,22,29,9,0.1,0.1,0.1,0.1
1711,0.142351,77,30,12,14,21,30,12,14,21,0.1,0.1,0.1,0.1
1712,0.152022,94,27,33,14,20,27,33,14,20,0.1,0.1,0.1,0.1
1713,0.148542,95,15,23,26,31,15,23,26,31,0.1,0.1,0.1,0.1
1714,0.135531,85,9,32,18,26,9,32,18,26,0.1,0.1,0.1,0.1
1715,0.173521,86,12,19,25,30,12,19,25,30,0.1,0.1,0.1,0.1
1716,0.194261,97,28,19,23,27,28,19,23,27,0.1,0.1,0.1,0.1
1717,0.135618,86,20,25,28,13,20,25,28,13,0.1,0.1,0.1,0.1
1718,0.136509,99,15,24,27,33,15,24,27,33,0.1,0.1,0.1,0.1
1719,0.117358,83,29,13,17,24,29,13,17,24,0.1,0.1,0.1,0.1
1720,0.129282,94,31,21,13,29,31,21,13,29,0.1,0.1,0.1,0.1
1721,0.141171,102,31,20,24,27,31,20,24,27,0.1,0.1,0.1,0.1
1722,0.132872,96,21,31,28,16,21,31,28,16,0.1,0.1,0.1,0.1
1723,0.116493,83,18,22,26,17,18,22,26,17,0.1,0.1,0.1,0.1
1724,0.103986,77,23,30,7,17,23,30,7,17,0.1,0.1,0.1,0.1
1725,0.115847,82,21,29,13,19,21,29,13,19,0.1,0.1,0.1,0.1
1726,0.110675,71,14,21,26,10,14,21,26,10,0.1,0.1,0.1,0.1
1727,0.154382,96,22,27,30,17,22,27,30,17,0.1,0.1,0.1,0.1
1728,0.1592,112,26,32,34,20,26,32,34,20,0.1,0.1,0.1,0.1
1729,0.113839,80,17,24,9,30,17,24,9,30,0.1,0.1,0.1,0.1
1730,0.121605,80,12,17,24,27,12,17,24,27,0.1,0.1,0.1,0.1
1731,0.13453,96,27,32,16,21,27,32,16,21,0.1,0.1,0.1,0.1
1732,0.108612,79,11,25,19,24,11,25,19,24,0.1,0.1,0.1,0.1
1733,0.146395,106,31,22,23,30,31,22,23,30,0.1,0.1,0.1,0.1
1734,0.115082,80,21,22,28,9,21,22,28,9,0.1,0.1,0.1,0.1
1735,0.139215,100,25,26,29,20,25,26,29,20,0.1,0.1,0.1,0.1
1736,0.106445,75,12,17,20,26,12,17,20,26,0.1,0.1,0.1,0.1
1737,0.135956,100,18,30,31,21,18,30,31,21,0.1,0.1,0.1,0.1
1738,0.128884,93,30,14,20,29,30,14,20,29,0.1,0.1,0.1,0.1
1739,0.132046,95,29,9,31,26,29,9,31,26,0.1,0.1,0.1,0.1
1740,0.111376,82,14,28,17,23,14,28,17,23,0.1,0.1,0.1,0.1
1741,0.118134,87,23,14,28,22,23,14,28,22,0.1,0.1,0.1,0.1
1742,0.122506,82,25,21,9,27,25,21,9,27,0.1,0.1,0.1,0.1
1743,0.155367,94,8,29,30,27,8,29,30,27,0.1,0.1,0.1,0.1
1744,0.11843,76,9,15,23,29,9,15,23,29,0.1,0.1,0.1,0.1
1745,0.133173,80,16,23,30,11,16,23,30,11,0.1,0.1,0.1,0.1
1746,0.141885,86,14,18,24,30,14,18,24,30,0.1,0.1,0.1,0.1
1747,0.121184,84,26,8,28,22,26,8,28,22,0.1,0.1,0.1,0.1
1748,0.138681,96,25,27,20,24,25,27,20,24,0.1,0.1,0.1,0.1
1749,0.141633,99,27,29,12,31,27,29,12,31,0.1,0.1,0.1,0.1
1750,0.13176,92,23,30,16,23,23,30,16,23,0.1,0.1,0.1,0.1
1751,0.152223,94,31,24,13,26,31,24,13,26,0.1,0.1,0.1,0.1
1752,0.1242,75,17,21,23,14,17,21,23,14,0.1,0.1,0.1,0.1
1753,0.167181,109,30,22,28,29,30,22,28,29,0.1,0.1,0.1,0.1
1754,0.144028,88,25,29,15,19,25,29,15,19,0.1,0.1,0.1,0.1
1755,0.15702,97,30,19,23,25,30,19,23,25,0.1,0.1,0.1,0.1
1756,0.12627,82,30,14,15,23,30,14,15,23,0.1,0.1,0.1,0.1
1757,0.118958,78,22,28,17,11,22,28,17,11,0.1,0.1,0.1,0.1
1758,0.136484,87,12,31,20,24,12,31,20,24,0.1,0.1,0.1,0.1
1759,0.169921,99,24,33,20,22,24,33,20,22,0.1,0.1,0.1,0.1
1760,0.118685,81,17,24,29,11,17,24,29,11,0.1,0.1,0.1,0.1
1761,0.168356,98,30,13,21,34,30,13,21,34,0.1,0.1,0.1,0.1
1762,0.154288,101,25,26,30,20,25,26,30,20,0.1,0.1,0.1,0.1
1763,0.114623,78,17,27,21,13,17,27,21,13,0.1,0.1,0.1,0.1
1764,0.138724,83,18,24,28,13,18,24,28,13,0.1,0.1,0.1,0.1
1765,0.151683,93,16,21,25,31,16,21,25,31,0.1,0.1,0.1,0.1
1766,0.143132,88,22,27,18,21,22,27,18,21,0.1,0.1,0.1,0.1
1767,0.137373,90,21,11,27,31,21,11,27,31,0.1,0.1,0.1,0.1
1768,0.14617,100,24,27,30,19,24,27,30,19,0.1,0.1,0.1,0.1
1769,0.13902,99,17,25,26,31,17,25,26,31,0.1,0.1,0.1,0.1
1770,0.1106,80,26,28,17,9,26,28,17,9,0.1,0.1,0.1,0.1
1771,0.115587,79,9,23,17,30,9,23,17,30,0.1,0.1,0.1,0.1
1772,0.152899,91,13,21,27,30,13,21,27,30,0.1,0.1,0.1,0.1
1773,0.146224,99,9,33,27,30,9,33,27,30,0.1,0.1,0.1,0.1
1774,0.16548,103,30,27,17,29,30,27,17,29,0.1,0.1,0.1,0.1
1775,0.140897,88,19,31,26,12,19,31,26,12,0.1,0.1,0.1,0.1
1776,0.130395,79,24,29,9,17,24,29,9,17,0.1,0.1,0.1,0.1
1777,0.177792,106,33,27,31,15,33,27,31,15,0.1,0.1,0.1,0.1
1778,0.12609,78,23,12,15,28,23,12,15,28,0.1,0.1,0.1,0.1
1779,0.124446,86,15,20,22,29,15,20,22,29,0.1,0.1,0.1,0.1
1780,0.117396,81,28,25,10,18,28,25,10,18,0.1,0.1,0.1,0.1
1781,0.122799,84,28,14,18,24,28,14,18,24,0.1,0.1,0.1,0.1
1782,0.109666,76,22,17,10,27,22,17,10,27,0.1,0.1,0.1,0.1
1783,0.1569,108,32,19,27,30,32,19,27,30,0.1,0.1,0.1,0.1
1784,0.168142,113,30,31,23,29,30,31,23,29,0.1,0.1,0.1,0.1
1785,0.114918,74,17,20,11,26,17,20,11,26,0.1,0.1,0.1,0.1
1786,0.116438,82,27,21,25,9,27,21,25,9,0.1,0.1,0.1,0.1
1787,0.119463,84,12,25,20,27,12,25,20,27,0.1,0.1,0.1,0.1
1788,0.12772,87,26,16,22,23,26,16,22,23,0.1,0.1,0.1,0.1
1789,0.132632,85,30,21,25,9,30,21,25,9,0.1,0.1,0.1,0.1
1790,0.167724,95,31,22,29,13,31,22,29,13,0.1,0.1,0.1,0.1
1791,0.148802,88,18,24,31,15,18,24,31,15,0.1,0.1,0.1,0.1
1792,0.15135,91,16,28,22,25,16,28,22,25,0.1,0.1,0.1,0.1
1793,0.130479,90,22,25,26,17,22,25,26,17,0.1,0.1,0.1,0.1
1794,0.128835,91,32,12,20,27,32,12,20,27,0.1,0.1,0.1,0.1
1795,0.128736,91,13,19,28,31,13,19,28,31,0.1,0.1,0.1,0.1
1796,0.114357,80,28,20,10,22,28,20,10,22,0.1,0.1,0.1,0.1
1797,0.176597,107,19,26,29,33,19,26,29,33,0.1,0.1,0.1,0.1
1798,0.17173,106,24,31,32,19,24,31,32,19,0.1,0.1,0.1,0.1
1799,0.131881,82,17,23,30,12,17,23,30,12,0.1,0.1,0.1,0.1
1800,0.135202,84,10,25,29,20,10,25,29,20,0.1,0.1,0.1,0.1
1801,0.13164,81,27,11,19,24,27,11,19,24,0.1,0.1,0.1,0.1
1802,0.112078,70,26,20,17,7,26,20,17,7,0.1,0.1,0.1,0.1
1803,0.176607,109,24,25,29,31,24,25,29,31,0.1,0.1,0.1,0.1
1804,0.120008,74,11,17,20,26,11,17,20,26,0.1,0.1,0.1,0.1
1805,0.122924,77,9,22,29,17,9,22,29,17,0.1,0.1,0.1,0.1
1806,0.150935,83,17,22,28,16,17,22,28,16,0.1,0.1,0.1,0.1
1807,0.122133,79,16,21,31,11,16,21,31,11,0.1,0.1,0.1,0.1
1808,0.130778,90,24,31,13,22,24,31,13,22,0.1,0.1,0.1,0.1
1809,0.153084,104,32,18,24,30,32,18,24,30,0.1,0.1,0.1,0.1
1810,0.125762,86,21,22,29,14,21,22,29,14,0.1,0.1,0.1,0.1
1811,0.119931,83,25,27,13,18,25,27,13,18,0.1,0.1,0.1,0.1
1812,0.131736,82,29,17,11,25,29,17,11,25,0.1,0.1,0.1,0.1
1813,0.129827,80,10,18,24,28,10,18,24,28,0.1,0.1,0.1,0.1
1814,0.145884,88,18,12,30,28,18,12,30,28,0.1,0.1,0.1,0.1
1815,0.121467,82,18,25,27,12,18,25,27,12,0.1,0.1,0.1,0.1
1816,0.112257,78,8,18,24,28,8,18,24,28,0.1,0.1,0.1,0.1
1817,0.111955,82,8,23,29,22,8,23,29,22,0.1,0.1,0.1,0.1
1818,0.11941,87,24,29,21,13,24,29,21,13,0.1,0.1,0.1,0.1
1819,0.121815,89,16,20,24,29,16,20,24,29,0.1,0.1,0.1,0.1
1820,0.126313,86,11,31,25,19,11,31,25,19,0.1,0.1,0.1,0.1
1821,0.122841,83,27,20,24,12,27,20,24,12,0.1,0.1,0.1,0.1
1822,0.118681,83,12,18,23,30,12,18,23,30,0.1,0.1,0.1,0.1
1823,0.128037,75,21,11,27,16,21,11,27,16,0.1,0.1,0.1,0.1
1824,0.119907,81,12,18,27,24,12,18,27,24,0.1,0.1,0.1,0.1
1825,0.120384,79,28,10,18,23,28,10,18,23,0.1,0.1,0.1,0.1
1826,0.136727,81,28,13,18,22,28,13,18,22,0.1,0.1,0.1,0.1
1827,0.110989,66,19,26,8,13,19,26,8,13,0.1,0.1,0.1,0.1
1828,0.126732,78,30,9,15,24,30,9,15,24,0.1,0.1,0.1,0.1
1829,0.135363,97,15,18,33,31,15,18,33,31,0.1,0.1,0.1,0.1
1830,0.11996,86,28,14,20,24,28,14,20,24,0.1,0.1,0.1,0.1
1831,0.132275,96,33,17,19,27,33,17,19,27,0.1,0.1,0.1,0.1
1832,0.158166,101,33,17,25,26,33,17,25,26,0.1,0.1,0.1,0.1
1833,0.129373,83,11,19,24,29,11,19,24,29,0.1,0.1,0.1,0.1
1834,0.13207,85,27,21,24,13,27,21,24,13,0.1,0.1,0.1,0.1
1835,0.135427,86,30,12,19,25,30,12,19,25,0.1,0.1,0.1,0.1
1836,0.127695,80,23,29,10,18,23,29,10,18,0.1,0.1,0.1,0.1
1837,0.113053,79,19,24,28,8,19,24,28,8,0.1,0.1,0.1,0.1
1838,0.130582,92,14,27,30,21,14,27,30,21,0.1,0.1,0.1,0.1
1839,0.114999,77,22,27,10,18,22,27,10,18,0.1,0.1,0.1,0.1
1840,0.153889,84,25,28,21,10,25,28,21,10,0.1,0.1,0.1,0.1
1841,0.133609,80,12,26,20,22,12,26,20,22,0.1,0.1,0.1,0.1
1842,0.139075,83,30,28,18,7,30,28,18,7,0.1,0.1,0.1,0.1
1843,0.130467,85,10,25,30,20,10,25,30,20,0.1,0.1,0.1,0.1
1844,0.120942,82,10,28,25,19,10,28,25,19,0.1,0.1,0.1,0.1
1845,0.122087,83,23,28,14,18,23,28,14,18,0.1,0.1,0.1,0.1
1846,0.122761,83,28,11,18,26,28,11,18,26,0.1,0.1,0.1,0.1
1847,0.100987,69,26,14,20,9,26,14,20,9,0.1,0.1,0.1,0.1
1848,0.126772,84,8,22,24,30,8,22,24,30,0.1,0.1,0.1,0.1
1849,0.128874,91,32,30,11,18,32,30,11,18,0.1,0.1,0.1,0.1
1850,0.123246,87,14,22,23,28,14,22,23,28,0.1,0.1,0.1,0.1
1851,0.183689,110,18,29,31,32,18,29,31,32,0.1,0.1,0.1,0.1
1852,0.123386,73,21,26,10,16,21,26,10,16,0.1,0.1,0.1,0.1
1853,0.13897,96,22,25,29,20,22,25,29,20,0.1,0.1,0.1,0.1
1854,0.119206,82,29,25,11,17,29,25,11,17,0.1,0.1,0.1,0.1
1855,0.096385,67,26,8,13,20,26,8,13,20,0.1,0.1,0.1,0.1
1856,0.152499,89,27,17,22,23,27,17,22,23,0.1,0.1,0.1,0.1
1857,0.136447,93,33,15,19,26,33,15,19,26,0.1,0.1,0.1,0.1
1858,0.13,87,20,22,29,16,20,22,29,16,0.1,0.1,0.1,0.1
1859,0.138217,83,28,15,18,22,28,15,18,22,0.1,0.1,0.1,0.1
1860,0.152978,95,16,18,30,31,16,18,30,31,0.1,0.1,0.1,0.1
1861,0.157953,99,23,27,31,18,23,27,31,18,0.1,0.1,0.1,0.1
1862,0.160304,112,33,29,31,19,33,29,31,19,0.1,0.1,0.1,0.1
1863,0.149099,97,19,22,26,30,19,22,26,30,0.1,0.1,0.1,0.1
1864,0.132504,91,16,18,30,27,16,18,30,27,0.1,0.1,0.1,0.1
1865,0.122036,87,31,20,12,24,31,20,12,24,0.1,0.1,0.1,0.1
1866,0.109302,77,28,10,18,21,28,10,18,21,0.1,0.1,0.1,0.1
1867,0.12333,79,16,30,22,11,16,30,22,11,0.1,0.1,0.1,0.1
1868,0.141636,84,9,28,21,26,9,28,21,26,0.1,0.1,0.1,0.1
1869,0.131172,79,28,24,10,17,28,24,10,17,0.1,0.1,0.1,0.1
1870,0.156676,86,21,10,25,30,21,10,25,30,0.1,0.1,0.1,0.1
1871,0.171644,98,20,27,34,17,20,27,34,17,0.1,0.1,0.1,0.1
1872,0.176089,103,31,27,19,26,31,27,19,26,0.1,0.1,0.1,0.1
1873,0.135566,94,15,29,23,27,15,29,23,27,0.1,0.1,0.1,0.1
1874,0.131516,89,11,19,25,34,11,19,25,34,0.1,0.1,0.1,0.1
1875,0.135224,91,32,21,12,26,32,21,12,26,0.1,0.1,0.1,0.1
1876,0.176893,106,25,33,13,35,25,33,13,35,0.1,0.1,0.1,0.1
1877,0.13215,82,21,29,20,12,21,29,20,12,0.1,0.1,0.1,0.1
1878,0.121112,73,28,7,15,23,28,7,15,23,0.1,0.1,0.1,0.1
1879,0.160361,88,29,10,22,27,29,10,22,27,0.1,0.1,0.1,0.1
1880,0.181261,93,22,27,30,14,22,27,30,14,0.1,0.1,0.1,0.1
1881,0.175946,86,29,22,25,10,29,22,25,10,0.1,0.1,0.1,0.1
1882,0.179071,101,22,28,31,20,22,28,31,20,0.1,0.1,0.1,0.1
1883,0.139358,83,26,12,21,24,26,12,21,24,0.1,0.1,0.1,0.1
1884,0.164766,87,15,20,27,25,15,20,27,25,0.1,0.1,0.1,0.1
1885,0.163412,84,22,15,28,19,22,15,28,19,0.1,0.1,0.1,0.1
1886,0.146759,79,30,10,16,23,30,10,16,23,0.1,0.1,0.1,0.1
1887,0.157262,87,20,25,30,12,20,25,30,12,0.1,0.1,0.1,0.1
1888,0.134373,83,12,18,24,29,12,18,24,29,0.1,0.1,0.1,0.1
1889,0.128781,83,13,20,23,27,13,20,23,27,0.1,0.1,0.1,0.1
1890,0.147007,84,31,11,18,24,31,11,18,24,0.1,0.1,0.1,0.1
1891,0.167594,81,30,12,17,22,30,12,17,22,0.1,0.1,0.1,0.1
1892,0.188073,95,11,29,32,23,11,29,32,23,0.1,0.1,0.1,0.1
1893,0.157359,94,23,14,27,30,23,14,27,30,0.1,0.1,0.1,0.1
1894,0.138011,86,24,27,14,21,24,27,14,21,0.1,0.1,0.1,0.1
1895,0.118954,83,25,33,17,8,25,33,17,8,0.1,0.1,0.1,0.1
1896,0.115029,77,22,27,11,17,22,27,11,17,0.1,0.1,0.1,0.1
1897,0.118199,78,8,30,16,24,8,30,16,24,0.1,0.1,0.1,0.1
1898,0.118578,81,23,29,17,12,23,29,17,12,0.1,0.1,0.1,0.1
1899,0.122253,87,12,18,31,26,12,18,31,26,0.1,0.1,0.1,0.1
1900,0.122211,86,25,31,19,11,25,31,19,11,0.1,0.1,0.1,0.1
1901,0.176709,101,24,22,26,29,24,22,26,29,0.1,0.1,0.1,0.1
1902,0.119091,84,19,12,24,29,19,12,24,29,0.1,0.1,0.1,0.1
1903,0.10905,78,29,9,17,23,29,9,17,23,0.1,0.1,0.1,0.1
1904,0.116178,82,23,27,12,20,23,27,12,20,0.1,0.1,0.1,0.1
1905,0.11464,80,8,24,27,21,8,24,27,21,0.1,0.1,0.1,0.1
1906,0.126486,86,10,23,24,29,10,23,24,29,0.1,0.1,0.1,0.1
1907,0.125122,88,13,27,30,18,13,27,30,18,0.1,0.1,0.1,0.1
1908,0.138378,89,24,28,17,20,24,28,17,20,0.1,0.1,0.1,0.1
1909,0.140463,86,19,9,31,27,19,9,31,27,0.1,0.1,0.1,0.1
1910,0.138087,79,22,30,11,16,22,30,11,16,0.1,0.1,0.1,0.1
1911,0.130966,78,27,13,15,23,27,13,15,23,0.1,0.1,0.1,0.1
1912,0.160941,97,23,14,29,31,23,14,29,31,0.1,0.1,0.1,0.1
1913,0.13079,82,25,10,27,20,25,10,27,20,0.1,0.1,0.1,0.1
1914,0.110885,74,12,14,22,26,12,14,22,26,0.1,0.1,0.1,0.1
1915,0.299544,100,22,29,28,21,22,29,28,21,0.1,0.1,0.1,0.1
1916,0.130777,86,33,18,26,9,33,18,26,9,0.1,0.1,0.1,0.1
1917,0.125792,93,15,23,27,28,15,23,27,28,0.1,0.1,0.1,0.1
1918,0.124317,89,21,26,30,12,21,26,30,12,0.1,0.1,0.1,0.1
1919,0.117823,83,9,23,30,21,9,23,30,21,0.1,0.1,0.1,0.1
1920,0.116075,82,28,25,12,17,28,25,12,17,0.1,0.1,0.1,0.1
1921,0.129601,89,12,25,28,24,12,25,28,24,0.1,0.1,0.1,0.1
1922,0.161984,100,30,26,16,28,30,26,16,28,0.1,0.1,0.1,0.1
1923,0.125473,75,14,22,29,10,14,22,29,10,0.1,0.1,0.1,0.1
1924,0.141394,81,9,28,19,25,9,28,19,25,0.1,0.1,0.1,0.1
1925,0.12982,79,29,10,16,24,29,10,16,24,0.1,0.1,0.1,0.1
1926,0.124149,79,28,11,18,22,28,11,18,22,0.1,0.1,0.1,0.1
1927,0.144795,93,19,25,31,18,19,25,31,18,0.1,0.1,0.1,0.1
1928,0.133883,87,23,13,24,27,23,13,24,27,0.1,0.1,0.1,0.1
1929,0.130853,83,28,15,16,24,28,15,16,24,0.1,0.1,0.1,0.1
1930,0.118441,77,30,22,11,14,30,22,11,14,0.1,0.1,0.1,0.1
1931,0.151173,96,22,30,27,17,22,30,27,17,0.1,0.1,0.1,0.1
1932,0.13748,85,30,19,11,25,30,19,11,25,0.1,0.1,0.1,0.1
1933,0.13938,82,26,13,19,24,26,13,19,24,0.1,0.1,0.1,0.1
1934,0.129614,95,30,21,15,29,30,21,15,29,0.1,0.1,0.1,0.1
1935,0.103847,75,9,16,22,28,9,16,22,28,0.1,0.1,0.1,0.1
1936,0.152777,96,16,22,27,31,16,22,27,31,0.1,0.1,0.1,0.1
1937,0.129578,76,19,21,8,28,19,21,8,28,0.1,0.1,0.1,0.1
1938,0.113908,74,19,28,16,11,19,28,16,11,0.1,0.1,0.1,0.1
1939,0.115975,80,26,14,19,21,26,14,19,21,0.1,0.1,0.1,0.1
1940,0.154853,99,29,24,27,19,29,24,27,19,0.1,0.1,0.1,0.1
1941,0.128972,88,10,27,31,20,10,27,31,20,0.1,0.1,0.1,0.1
1942,0.117532,80,17,21,28,14,17,21,28,14,0.1,0.1,0.1,0.1
1943,0.126062,81,9,17,25,30,9,17,25,30,0.1,0.1,0.1,0.1
1944,0.139234,99,19,30,22,28,19,30,22,28,0.1,0.1,0.1,0.1
1945,0.110352,79,24,29,9,17,24,29,9,17,0.1,0.1,0.1,0.1
1946,0.143307,99,33,11,20,35,33,11,20,35,0.1,0.1,0.1,0.1
1947,0.130623,92,26,29,12,25,26,29,12,25,0.1,0.1,0.1,0.1
1948,0.12701,92,15,29,20,28,15,29,20,28,0.1,0.1,0.1,0.1
1949,0.135995,87,31,9,17,30,31,9,17,30,0.1,0.1,0.1,0.1
1950,0.133393,90,18,21,23,28,18,21,23,28,0.1,0.1,0.1,0.1
1951,0.157501,107,13,31,34,29,13,31,34,29,0.1,0.1,0.1,0.1
1952,0.121018,83,23,30,13,17,23,30,13,17,0.1,0.1,0.1,0.1
1953,0.113352,79,16,23,28,12,16,23,28,12,0.1,0.1,0.1,0.1
1954,0.131397,91,10,27,34,20,10,27,34,20,0.1,0.1,0.1,0.1
1955,0.142948,94,24,31,23,16,24,31,23,16,0.1,0.1,0.1,0.1
1956,0.135368,91,24,15,30,22,24,15,30,22,0.1,0.1,0.1,0.1
1957,0.132535,90,22,24,29,15,22,24,29,15,0.1,0.1,0.1,0.1
1958,0.137006,93,23,14,25,31,23,14,25,31,0.1,0.1,0.1,0.1
1959,0.151147,89,15,21,24,29,15,21,24,29,0.1,0.1,0.1,0.1
1960,0.154989,96,16,21,30,29,16,21,30,29,0.1,0.1,0.1,0.1
1961,0.124141,77,27,16,21,13,27,16,21,13,0.1,0.1,0.1,0.1
1962,0.13177,82,21,10,23,28,21,10,23,28,0.1,0.1,0.1,0.1
1963,0.151976,94,27,28,9,30,27,28,9,30,0.1,0.1,0.1,0.1
