episode,ep_length,ep_env_return
6307,76.0,2.0
6308,78.0,0.0
6309,86.0,1.0
6310,100.0,0.0
6311,97.0,2.0
6312,76.0,0.0
6313,75.0,2.0
6314,74.0,1.0
6315,79.0,1.0
6316,84.0,3.0
6317,78.0,1.0
6318,67.0,3.0
6319,85.0,0.0
6320,74.0,2.0
6320,,
6321,73.0,2.0
6322,84.0,0.0
6323,81.0,0.0
6324,67.0,3.0
6325,86.0,0.0
6326,78.0,1.0
6327,81.0,0.0
6328,76.0,1.0
6329,87.0,0.0
6330,91.0,0.0
6331,78.0,2.0
6332,63.0,3.0
6333,75.0,1.0
6334,86.0,1.0
6335,70.0,1.0
6336,72.0,3.0
6337,75.0,1.0
6338,79.0,0.0
6339,77.0,1.0
6340,102.0,3.0
6340,,
6341,80.0,1.0
6342,76.0,3.0
6343,86.0,0.0
6344,80.0,2.0
6345,85.0,1.0
6346,79.0,1.0
6347,75.0,3.0
6348,70.0,3.0
6349,77.0,0.0
6350,77.0,2.0
6351,81.0,1.0
6352,78.0,3.0
6353,67.0,2.0
6354,74.0,2.0
6355,76.0,2.0
6356,81.0,0.0
6357,86.0,0.0
6358,87.0,3.0
6359,81.0,1.0
6360,72.0,0.0
6360,,
6361,83.0,2.0
6362,75.0,1.0
6363,73.0,2.0
6364,78.0,1.0
6365,79.0,2.0
6366,96.0,0.0
6367,84.0,2.0
6368,69.0,3.0
6369,64.0,2.0
6370,83.0,2.0
6371,87.0,1.0
6372,76.0,2.0
6373,83.0,2.0
6374,76.0,3.0
6375,70.0,2.0
6376,79.0,2.0
6377,91.0,2.0
6378,77.0,2.0
6379,88.0,1.0
6380,97.0,1.0
6380,,
6381,81.0,1.0
6382,85.0,2.0
6383,72.0,0.0
6384,82.0,3.0
6385,85.0,0.0
6386,84.0,3.0
6387,70.0,1.0
6388,82.0,0.0
6389,76.0,2.0
6390,79.0,1.0
6391,97.0,2.0
6392,73.0,2.0
6393,75.0,2.0
6394,76.0,1.0
6395,77.0,3.0
6396,72.0,1.0
6397,76.0,0.0
6398,85.0,2.0
6399,75.0,3.0
6400,89.0,2.0
6400,,
6401,75.0,2.0
6402,75.0,1.0
6403,73.0,0.0
6404,76.0,2.0
6405,75.0,0.0
6406,82.0,0.0
6407,80.0,2.0
6408,88.0,2.0
6409,88.0,0.0
6410,88.0,2.0
6411,79.0,3.0
6412,92.0,3.0
6413,80.0,0.0
6414,100.0,2.0
6415,76.0,0.0
6416,81.0,0.0
6417,74.0,0.0
6418,90.0,2.0
6419,76.0,2.0
6420,84.0,2.0
6420,,
6421,92.0,1.0
6422,89.0,3.0
6423,78.0,0.0
6424,72.0,3.0
6425,81.0,2.0
6426,88.0,3.0
6427,83.0,0.0
6428,71.0,0.0
6429,79.0,2.0
6430,81.0,3.0
6431,76.0,0.0
6432,78.0,3.0
6433,65.0,1.0
6434,83.0,1.0
6435,76.0,2.0
6436,100.0,1.0
6437,82.0,0.0
6438,84.0,3.0
6439,89.0,2.0
6440,63.0,3.0
6440,,
6441,83.0,0.0
6442,83.0,0.0
6443,60.0,1.0
6444,74.0,2.0
6445,81.0,0.0
6446,76.0,3.0
6447,67.0,1.0
6448,84.0,1.0
6449,71.0,2.0
6450,69.0,3.0
6451,91.0,3.0
6452,71.0,1.0
6453,96.0,1.0
6454,71.0,0.0
6455,71.0,0.0
6456,74.0,0.0
6457,83.0,0.0
6458,92.0,3.0
6459,74.0,0.0
6460,83.0,2.0
6460,,
6461,81.0,0.0
6462,85.0,0.0
6463,89.0,2.0
6464,78.0,0.0
6465,95.0,0.0
6466,90.0,1.0
6467,83.0,0.0
6468,84.0,3.0
6469,86.0,2.0
6470,83.0,3.0
6471,73.0,2.0
6472,75.0,0.0
6473,81.0,0.0
6474,86.0,1.0
6475,67.0,2.0
6476,80.0,2.0
6477,73.0,2.0
6478,95.0,0.0
6479,86.0,1.0
6480,69.0,1.0
6480,,
6481,78.0,0.0
6482,81.0,3.0
6483,73.0,2.0
6484,94.0,0.0
6485,76.0,3.0
6486,80.0,0.0
6487,77.0,3.0
6488,81.0,0.0
6489,83.0,1.0
6490,81.0,1.0
6491,83.0,2.0
6492,90.0,2.0
6493,84.0,1.0
6494,76.0,2.0
6495,69.0,1.0
6496,81.0,1.0
6497,80.0,3.0
6498,81.0,1.0
6499,72.0,0.0
6500,74.0,0.0
6500,,
6501,84.0,1.0
6502,66.0,2.0
6503,74.0,0.0
6504,82.0,0.0
6505,79.0,1.0
6506,72.0,1.0
6507,88.0,0.0
6508,73.0,0.0
6509,69.0,2.0
6510,80.0,3.0
6511,73.0,2.0
6512,72.0,0.0
6513,97.0,2.0
6514,64.0,1.0
6515,84.0,2.0
6516,66.0,1.0
6517,81.0,2.0
6518,94.0,2.0
6519,74.0,3.0
6520,77.0,2.0
6520,,
6521,95.0,3.0
6522,77.0,3.0
6523,82.0,1.0
6524,86.0,0.0
6525,76.0,3.0
6526,71.0,0.0
6527,79.0,0.0
6528,67.0,2.0
6529,95.0,0.0
6530,70.0,2.0
6531,81.0,2.0
6532,78.0,1.0
6533,85.0,0.0
6534,80.0,1.0
6535,86.0,0.0
6536,81.0,2.0
6537,80.0,2.0
6538,79.0,0.0
6539,66.0,2.0
6540,83.0,2.0
6540,,
6541,77.0,2.0
6542,83.0,1.0
6543,77.0,1.0
6544,78.0,0.0
6545,90.0,0.0
6546,76.0,3.0
6547,64.0,1.0
6548,70.0,2.0
6549,75.0,3.0
6550,83.0,0.0
6551,74.0,1.0
6552,83.0,3.0
6553,77.0,0.0
6554,70.0,1.0
6555,86.0,2.0
6556,69.0,3.0
6557,88.0,2.0
6558,75.0,0.0
6559,85.0,1.0
6560,72.0,1.0
6560,,
6561,80.0,1.0
6562,88.0,3.0
6563,79.0,1.0
6564,71.0,0.0
6565,72.0,1.0
6566,66.0,0.0
6567,87.0,1.0
6568,86.0,0.0
6569,80.0,2.0
6570,78.0,3.0
6571,78.0,0.0
6572,77.0,3.0
6573,70.0,2.0
6574,88.0,0.0
6575,89.0,0.0
6576,67.0,3.0
6577,80.0,1.0
6578,90.0,0.0
6579,88.0,1.0
6580,74.0,0.0
6580,,
6581,82.0,0.0
6582,85.0,0.0
6583,91.0,3.0
6584,76.0,2.0
6585,88.0,1.0
6586,78.0,0.0
6587,75.0,2.0
6588,76.0,1.0
6589,81.0,3.0
6590,77.0,1.0
6591,77.0,3.0
6592,76.0,1.0
6593,66.0,3.0
6594,83.0,0.0
6595,83.0,2.0
6596,87.0,2.0
6597,92.0,2.0
6598,80.0,1.0
6599,71.0,1.0
6600,79.0,0.0
6600,,
6601,74.0,3.0
6602,94.0,1.0
6603,90.0,3.0
6604,89.0,1.0
6605,75.0,1.0
6606,84.0,0.0
6607,79.0,1.0
6608,73.0,3.0
6609,71.0,0.0
6610,84.0,1.0
6611,72.0,1.0
6612,90.0,0.0
6613,85.0,0.0
6614,74.0,3.0
6615,76.0,3.0
6616,78.0,0.0
6617,81.0,2.0
6618,79.0,0.0
6619,67.0,0.0
6620,78.0,2.0
6620,,
6621,67.0,2.0
6622,73.0,2.0
6623,78.0,3.0
6624,79.0,1.0
6625,82.0,3.0
6626,82.0,3.0
6627,74.0,3.0
6628,82.0,0.0
6629,71.0,0.0
6630,83.0,2.0
6631,81.0,2.0
6632,83.0,1.0
6633,87.0,2.0
6634,76.0,2.0
6635,70.0,1.0
6636,85.0,0.0
6637,85.0,0.0
6638,78.0,1.0
6639,82.0,1.0
6640,83.0,2.0
6640,,
6641,80.0,2.0
6642,84.0,1.0
6643,80.0,0.0
6644,80.0,2.0
6645,79.0,3.0
6646,77.0,3.0
6647,80.0,3.0
6648,75.0,0.0
6649,77.0,3.0
6650,81.0,3.0
6651,91.0,2.0
6652,89.0,0.0
6653,71.0,3.0
6654,69.0,0.0
6655,82.0,1.0
6656,76.0,1.0
6657,86.0,1.0
6658,75.0,2.0
6659,81.0,1.0
6660,68.0,2.0
6660,,
6661,75.0,1.0
6662,82.0,0.0
6663,82.0,0.0
6664,77.0,2.0
6665,71.0,2.0
6666,86.0,1.0
6667,74.0,2.0
6668,73.0,0.0
6669,80.0,3.0
6670,80.0,3.0
6671,81.0,2.0
6672,70.0,3.0
6673,80.0,3.0
6674,86.0,3.0
6675,82.0,0.0
6676,82.0,0.0
6677,72.0,1.0
6678,78.0,2.0
6679,83.0,1.0
6680,87.0,3.0
6680,,
6681,85.0,0.0
6682,83.0,3.0
6683,66.0,0.0
6684,79.0,2.0
6685,73.0,2.0
6686,93.0,3.0
6687,95.0,1.0
6688,80.0,1.0
6689,83.0,2.0
6690,81.0,0.0
6691,76.0,1.0
6692,69.0,0.0
6693,73.0,0.0
6694,88.0,0.0
6695,79.0,1.0
6696,87.0,0.0
6697,84.0,0.0
6698,77.0,0.0
6699,82.0,2.0
6700,83.0,3.0
6700,,
6701,72.0,2.0
6702,82.0,3.0
6703,81.0,2.0
6704,83.0,3.0
6705,84.0,2.0
6706,79.0,2.0
6707,79.0,2.0
6708,78.0,1.0
6709,73.0,0.0
6710,89.0,0.0
6711,80.0,1.0
6712,76.0,2.0
6713,70.0,1.0
6714,81.0,2.0
6715,73.0,0.0
6716,65.0,1.0
6717,92.0,2.0
6718,73.0,0.0
6719,80.0,3.0
6720,71.0,3.0
6720,,
6721,75.0,3.0
6722,78.0,1.0
6723,83.0,2.0
6724,76.0,1.0
6725,72.0,2.0
6726,71.0,1.0
6727,65.0,2.0
6728,80.0,0.0
6729,77.0,1.0
6730,95.0,2.0
6731,80.0,1.0
6732,73.0,0.0
6733,89.0,1.0
6734,84.0,3.0
6735,89.0,3.0
6736,83.0,3.0
6737,81.0,3.0
6738,79.0,0.0
6739,96.0,0.0
6740,80.0,3.0
6740,,
6741,92.0,3.0
6742,74.0,0.0
6743,75.0,2.0
6744,87.0,0.0
6745,87.0,0.0
6746,89.0,1.0
6747,71.0,3.0
6748,84.0,2.0
6749,80.0,2.0
6750,86.0,2.0
6751,75.0,0.0
6752,74.0,1.0
6753,69.0,3.0
6754,69.0,1.0
6755,85.0,0.0
6756,80.0,0.0
6757,81.0,0.0
6758,82.0,2.0
6759,82.0,3.0
6760,101.0,3.0
6760,,
6761,77.0,2.0
6762,87.0,0.0
6763,94.0,1.0
6764,87.0,1.0
6765,90.0,2.0
6766,89.0,2.0
6767,83.0,1.0
6768,69.0,2.0
6769,84.0,1.0
6770,82.0,1.0
6771,78.0,2.0
6772,67.0,1.0
6773,92.0,3.0
6774,73.0,0.0
6775,82.0,0.0
6776,82.0,1.0
6777,63.0,1.0
6778,68.0,0.0
6779,73.0,2.0
6780,85.0,2.0
6780,,
6781,71.0,3.0
6782,71.0,3.0
6783,81.0,3.0
6784,73.0,0.0
6785,78.0,1.0
6786,82.0,0.0
6787,79.0,3.0
6788,79.0,1.0
6789,80.0,2.0
6790,81.0,3.0
6791,71.0,2.0
6792,80.0,3.0
6793,77.0,0.0
6794,71.0,3.0
6795,77.0,1.0
6796,83.0,3.0
6797,80.0,2.0
6798,83.0,2.0
6799,79.0,3.0
6800,81.0,3.0
6800,,
6801,81.0,2.0
6802,86.0,3.0
6803,72.0,2.0
6804,85.0,1.0
6805,83.0,0.0
6806,86.0,2.0
6807,76.0,2.0
6808,77.0,3.0
6809,80.0,3.0
6810,65.0,0.0
6811,74.0,3.0
6812,89.0,2.0
6813,78.0,1.0
6814,76.0,1.0
6815,76.0,1.0
6816,67.0,3.0
6817,83.0,2.0
6818,75.0,2.0
6819,89.0,0.0
6820,80.0,2.0
6820,,
6821,84.0,2.0
6822,81.0,0.0
6823,76.0,3.0
6824,76.0,1.0
6825,97.0,3.0
6826,79.0,3.0
6827,81.0,1.0
6828,83.0,2.0
6829,76.0,1.0
6830,83.0,2.0
6831,76.0,0.0
6832,87.0,1.0
6833,66.0,3.0
6834,67.0,3.0
6835,75.0,1.0
6836,80.0,3.0
6837,90.0,3.0
6838,82.0,1.0
6839,74.0,0.0
6840,86.0,1.0
6840,,
6841,85.0,1.0
6842,71.0,1.0
6843,65.0,0.0
6844,86.0,0.0
6845,79.0,3.0
6846,87.0,1.0
6847,74.0,2.0
6848,88.0,3.0
6849,77.0,3.0
6850,74.0,1.0
6851,70.0,2.0
6852,75.0,3.0
6853,77.0,1.0
6854,77.0,2.0
6855,78.0,3.0
6856,71.0,3.0
6857,78.0,3.0
6858,82.0,1.0
6859,73.0,3.0
6860,80.0,1.0
6860,,
6861,82.0,2.0
6862,87.0,3.0
6863,84.0,1.0
6864,85.0,0.0
6865,82.0,1.0
6866,85.0,3.0
6867,74.0,2.0
6868,78.0,0.0
6869,86.0,3.0
6870,82.0,2.0
6871,77.0,2.0
6872,75.0,3.0
6873,82.0,0.0
6874,87.0,1.0
6875,68.0,3.0
6876,72.0,2.0
6877,74.0,1.0
6878,92.0,1.0
6879,84.0,0.0
6880,84.0,2.0
6880,,
6881,83.0,1.0
6882,78.0,3.0
6883,94.0,1.0
6884,77.0,0.0
6885,87.0,0.0
6886,79.0,0.0
6887,74.0,0.0
6888,76.0,3.0
6889,67.0,2.0
6890,71.0,1.0
6891,84.0,3.0
6892,76.0,0.0
6893,82.0,2.0
6894,73.0,1.0
6895,82.0,2.0
6896,78.0,3.0
6897,75.0,2.0
6898,91.0,1.0
6899,82.0,3.0
6900,70.0,1.0
6900,,
6901,85.0,0.0
6902,81.0,3.0
6903,69.0,3.0
6904,89.0,3.0
6905,86.0,1.0
6906,91.0,3.0
6907,78.0,2.0
6908,98.0,2.0
6909,74.0,0.0
6910,77.0,1.0
6911,71.0,0.0
6912,72.0,1.0
6913,80.0,3.0
6914,79.0,0.0
6915,64.0,0.0
6916,92.0,0.0
6917,88.0,2.0
6918,77.0,1.0
6919,84.0,0.0
6920,82.0,2.0
6920,,
6921,76.0,0.0
6922,76.0,2.0
6923,80.0,0.0
6924,91.0,0.0
6925,82.0,0.0
6926,73.0,0.0
6927,87.0,2.0
6928,81.0,0.0
6929,89.0,2.0
6930,78.0,0.0
6931,89.0,3.0
6932,65.0,2.0
6933,73.0,2.0
6934,77.0,3.0
6935,85.0,3.0
6936,71.0,3.0
6937,85.0,0.0
6938,72.0,0.0
6939,81.0,3.0
6940,68.0,3.0
6940,,
6941,74.0,2.0
6942,73.0,0.0
6943,83.0,0.0
6944,92.0,3.0
6945,71.0,2.0
6946,77.0,2.0
6947,68.0,0.0
6948,70.0,3.0
6949,85.0,2.0
6950,82.0,3.0
6951,71.0,0.0
6952,74.0,2.0
6953,73.0,2.0
6954,75.0,2.0
6955,81.0,1.0
6956,79.0,3.0
6957,86.0,3.0
6958,82.0,3.0
6959,87.0,2.0
6960,81.0,3.0
6960,,
6961,79.0,0.0
6962,83.0,1.0
6963,73.0,2.0
6964,84.0,0.0
6965,85.0,0.0
6966,87.0,2.0
6967,81.0,3.0
6968,78.0,3.0
6969,80.0,0.0
6970,80.0,0.0
6971,85.0,1.0
6972,69.0,3.0
6973,82.0,3.0
6974,76.0,1.0
6975,68.0,2.0
6976,73.0,3.0
6977,81.0,2.0
6978,77.0,1.0
6979,86.0,3.0
6980,75.0,2.0
6980,,
6981,92.0,1.0
6982,80.0,3.0
6983,78.0,1.0
6984,82.0,3.0
6985,95.0,1.0
6986,87.0,0.0
6987,72.0,0.0
6988,80.0,1.0
6989,74.0,0.0
6990,72.0,1.0
6991,89.0,3.0
6992,71.0,2.0
6993,84.0,0.0
6994,88.0,0.0
6995,87.0,1.0
6996,90.0,1.0
6997,97.0,0.0
6998,82.0,0.0
6999,79.0,1.0
7000,75.0,3.0
7000,,
7001,83.0,2.0
7002,75.0,0.0
7003,75.0,3.0
7004,83.0,1.0
7005,77.0,3.0
7006,80.0,3.0
7007,67.0,0.0
7008,79.0,0.0
7009,85.0,2.0
7010,82.0,1.0
7011,91.0,1.0
7012,78.0,3.0
7013,82.0,3.0
7014,75.0,1.0
7015,93.0,2.0
7016,77.0,1.0
7017,72.0,1.0
7018,82.0,0.0
7019,88.0,2.0
7020,80.0,2.0
7020,,
7021,85.0,3.0
7022,86.0,3.0
7023,83.0,2.0
7024,63.0,0.0
7025,88.0,2.0
7026,85.0,1.0
7027,68.0,0.0
7028,68.0,3.0
7029,101.0,1.0
7030,94.0,3.0
7031,83.0,2.0
7032,69.0,3.0
7033,79.0,3.0
7034,76.0,1.0
7035,89.0,0.0
7036,82.0,2.0
7037,73.0,3.0
7038,87.0,0.0
7039,68.0,1.0
7040,81.0,1.0
7040,,
7041,96.0,2.0
7042,76.0,1.0
7043,78.0,3.0
7044,81.0,1.0
7045,89.0,0.0
7046,70.0,3.0
7047,75.0,0.0
7048,89.0,0.0
7049,67.0,0.0
7050,73.0,0.0
7051,78.0,1.0
7052,70.0,3.0
7053,83.0,0.0
7054,76.0,1.0
7055,69.0,3.0
7056,75.0,1.0
7057,74.0,3.0
7058,75.0,0.0
7059,66.0,2.0
7060,78.0,3.0
7060,,
7061,79.0,2.0
7062,84.0,1.0
7063,88.0,2.0
7064,73.0,1.0
7065,75.0,0.0
7066,79.0,1.0
7067,78.0,2.0
7068,79.0,3.0
7069,77.0,1.0
7070,81.0,1.0
7071,78.0,3.0
7072,68.0,1.0
7073,70.0,3.0
7074,90.0,1.0
7075,81.0,0.0
7076,98.0,2.0
7077,87.0,2.0
7078,82.0,2.0
7079,80.0,2.0
7080,76.0,2.0
7080,,
7081,76.0,3.0
7082,74.0,1.0
7083,85.0,3.0
7084,83.0,1.0
7085,80.0,1.0
7086,73.0,0.0
7087,73.0,3.0
7088,71.0,0.0
7089,74.0,0.0
7090,81.0,0.0
7091,70.0,2.0
7092,82.0,2.0
7093,78.0,2.0
7094,84.0,1.0
7095,88.0,0.0
7096,87.0,3.0
7097,102.0,2.0
7098,90.0,3.0
7099,74.0,0.0
7100,78.0,2.0
7100,,
7101,75.0,1.0
7102,79.0,0.0
7103,71.0,2.0
7104,90.0,3.0
7105,77.0,1.0
7106,90.0,0.0
7107,84.0,2.0
7108,78.0,0.0
7109,71.0,0.0
7110,88.0,1.0
7111,84.0,0.0
7112,81.0,2.0
7113,82.0,3.0
7114,82.0,0.0
7115,83.0,1.0
7116,96.0,2.0
7117,94.0,3.0
7118,87.0,3.0
7119,80.0,1.0
7120,67.0,2.0
7120,,
7121,79.0,1.0
7122,74.0,1.0
7123,73.0,3.0
7124,74.0,0.0
7125,75.0,3.0
7126,78.0,3.0
7127,71.0,0.0
7128,74.0,0.0
7129,71.0,2.0
7130,72.0,2.0
7131,77.0,0.0
7132,75.0,0.0
7133,81.0,3.0
7134,88.0,1.0
7135,75.0,0.0
7136,76.0,2.0
7137,93.0,1.0
7138,73.0,1.0
7139,83.0,2.0
7140,70.0,3.0
7140,,
7141,82.0,2.0
7142,77.0,3.0
7143,74.0,0.0
7144,67.0,3.0
7145,83.0,2.0
7146,73.0,3.0
7147,81.0,1.0
7148,86.0,0.0
7149,78.0,3.0
7150,92.0,0.0
7151,83.0,1.0
7152,83.0,3.0
7153,91.0,2.0
7154,86.0,1.0
7155,70.0,2.0
7156,83.0,1.0
7157,87.0,3.0
7158,73.0,0.0
7159,87.0,3.0
7160,83.0,1.0
7160,,
7161,76.0,3.0
7162,77.0,1.0
7163,77.0,0.0
7164,79.0,2.0
7165,84.0,0.0
7166,79.0,1.0
7167,79.0,2.0
7168,93.0,3.0
7169,69.0,1.0
7170,85.0,1.0
7171,86.0,3.0
7172,87.0,1.0
7173,76.0,2.0
7174,98.0,0.0
7175,99.0,2.0
7176,81.0,0.0
7177,84.0,1.0
7178,78.0,1.0
7179,93.0,2.0
7180,76.0,2.0
7180,,
7181,77.0,1.0
7182,80.0,1.0
7183,74.0,0.0
7184,95.0,1.0
7185,84.0,3.0
7186,71.0,1.0
7187,86.0,2.0
7188,90.0,0.0
7189,79.0,3.0
7190,75.0,2.0
7191,68.0,0.0
7192,82.0,2.0
7193,87.0,2.0
7194,70.0,2.0
7195,80.0,3.0
7196,92.0,3.0
7197,81.0,0.0
7198,89.0,1.0
7199,86.0,2.0
7200,74.0,1.0
7200,,
7201,89.0,1.0
7202,74.0,1.0
7203,87.0,0.0
7204,91.0,3.0
7205,86.0,1.0
7206,96.0,1.0
7207,85.0,0.0
7208,84.0,3.0
7209,75.0,1.0
7210,79.0,2.0
7211,80.0,1.0
7212,73.0,0.0
7213,82.0,1.0
7214,93.0,3.0
7215,87.0,2.0
7216,89.0,0.0
7217,87.0,1.0
7218,86.0,3.0
7219,76.0,1.0
7220,83.0,0.0
7220,,
7221,78.0,2.0
7222,92.0,0.0
7223,91.0,1.0
7224,82.0,1.0
7225,80.0,3.0
7226,69.0,3.0
7227,83.0,3.0
7228,77.0,1.0
7229,81.0,1.0
7230,89.0,3.0
7231,91.0,0.0
7232,83.0,3.0
7233,82.0,2.0
7234,73.0,3.0
7235,95.0,2.0
7236,79.0,2.0
7237,83.0,1.0
7238,88.0,2.0
7239,96.0,0.0
7240,74.0,0.0
7240,,
7241,87.0,0.0
7242,74.0,1.0
7243,92.0,3.0
7244,85.0,3.0
7245,75.0,0.0
7246,79.0,3.0
7247,90.0,3.0
7248,68.0,1.0
7249,75.0,1.0
7250,97.0,0.0
7251,85.0,3.0
7252,80.0,0.0
7253,71.0,1.0
7254,72.0,2.0
7255,76.0,2.0
7256,87.0,0.0
7257,76.0,3.0
7258,88.0,2.0
7259,88.0,3.0
7260,74.0,3.0
7260,,
7261,84.0,2.0
7262,81.0,1.0
7263,69.0,1.0
7264,83.0,1.0
7265,66.0,2.0
7266,66.0,0.0
7267,83.0,2.0
7268,80.0,3.0
7269,83.0,0.0
7270,65.0,1.0
7271,86.0,2.0
7272,72.0,0.0
7273,96.0,1.0
7274,85.0,1.0
7275,87.0,0.0
7276,74.0,2.0
7277,69.0,1.0
7278,68.0,3.0
7279,88.0,0.0
7280,71.0,2.0
7280,,
7281,77.0,0.0
7282,82.0,3.0
7283,80.0,0.0
7284,81.0,2.0
7285,72.0,2.0
7286,82.0,1.0
7287,81.0,0.0
7288,66.0,0.0
7289,79.0,3.0
7290,89.0,3.0
7291,94.0,3.0
7292,78.0,1.0
7293,80.0,2.0
7294,88.0,0.0
7295,84.0,2.0
7296,87.0,1.0
7297,93.0,2.0
7298,80.0,1.0
7299,76.0,1.0
7300,76.0,2.0
7300,,
7301,68.0,0.0
7302,79.0,2.0
7303,81.0,3.0
7304,81.0,0.0
7305,75.0,0.0
7306,83.0,1.0
7307,81.0,3.0
7308,81.0,0.0
7309,80.0,1.0
7310,78.0,2.0
7311,93.0,2.0
7312,78.0,0.0
7313,75.0,0.0
7314,69.0,1.0
7315,70.0,0.0
7316,73.0,0.0
7317,85.0,2.0
7318,84.0,3.0
7319,76.0,0.0
7320,86.0,2.0
7320,,
7321,83.0,1.0
7322,85.0,0.0
7323,89.0,0.0
7324,83.0,0.0
7325,87.0,1.0
7326,77.0,3.0
7327,77.0,0.0
7328,83.0,0.0
7329,75.0,1.0
7330,78.0,1.0
7331,74.0,1.0
7332,81.0,0.0
7333,79.0,0.0
7334,92.0,1.0
7335,93.0,2.0
7336,72.0,1.0
7337,77.0,2.0
7338,93.0,3.0
7339,91.0,3.0
7340,78.0,2.0
7340,,
7341,78.0,1.0
7342,81.0,2.0
7343,84.0,0.0
7344,86.0,1.0
7345,88.0,3.0
7346,92.0,0.0
7347,92.0,1.0
7348,82.0,2.0
7349,68.0,1.0
7350,93.0,2.0
7351,94.0,3.0
7352,78.0,2.0
7353,86.0,3.0
7354,89.0,0.0
7355,73.0,1.0
7356,80.0,2.0
7357,81.0,3.0
7358,96.0,1.0
7359,85.0,1.0
7360,79.0,1.0
7360,,
7361,82.0,3.0
7362,84.0,0.0
7363,93.0,3.0
7364,94.0,2.0
7365,70.0,0.0
7366,83.0,1.0
7367,64.0,3.0
7368,94.0,1.0
7369,75.0,3.0
7370,84.0,0.0
7371,72.0,3.0
7372,86.0,1.0
7373,75.0,2.0
7374,69.0,1.0
7375,80.0,1.0
7376,83.0,1.0
7377,86.0,1.0
7378,91.0,1.0
7379,71.0,1.0
7380,82.0,3.0
7380,,
7381,80.0,2.0
7382,93.0,2.0
7383,87.0,1.0
7384,92.0,2.0
7385,83.0,0.0
7386,96.0,0.0
7387,86.0,3.0
7388,81.0,1.0
7389,71.0,3.0
7390,83.0,3.0
7391,87.0,1.0
7392,84.0,0.0
7393,86.0,1.0
7394,88.0,0.0
7395,79.0,2.0
7396,75.0,2.0
7397,76.0,2.0
7398,86.0,0.0
7399,77.0,0.0
7400,84.0,2.0
7400,,
7401,69.0,0.0
7402,79.0,0.0
7403,74.0,2.0
7404,82.0,2.0
7405,71.0,1.0
7406,80.0,3.0
7407,92.0,0.0
7408,82.0,0.0
7409,74.0,0.0
7410,82.0,1.0
7411,79.0,2.0
7412,77.0,3.0
7413,81.0,1.0
7414,80.0,3.0
7415,65.0,3.0
7416,83.0,0.0
7417,84.0,3.0
7418,77.0,0.0
7419,82.0,2.0
7420,88.0,2.0
7420,,
7421,75.0,2.0
7422,79.0,0.0
7423,83.0,1.0
7424,84.0,3.0
7425,77.0,1.0
7426,70.0,0.0
7427,69.0,2.0
7428,74.0,3.0
7429,73.0,3.0
7430,96.0,3.0
7431,67.0,3.0
7432,80.0,1.0
7433,74.0,0.0
7434,100.0,2.0
7435,93.0,2.0
7436,77.0,3.0
7437,81.0,2.0
7438,71.0,0.0
7439,71.0,0.0
7440,62.0,1.0
7440,,
7441,74.0,3.0
7442,77.0,1.0
7443,81.0,1.0
7444,79.0,3.0
7445,96.0,0.0
7446,86.0,3.0
7447,80.0,1.0
7448,85.0,2.0
7449,83.0,2.0
7450,89.0,1.0
7451,81.0,0.0
7452,79.0,0.0
7453,71.0,1.0
7454,89.0,0.0
7455,94.0,1.0
7456,79.0,0.0
7457,81.0,1.0
7458,84.0,1.0
7459,80.0,2.0
7460,82.0,3.0
7460,,
7461,105.0,3.0
7462,69.0,2.0
7463,97.0,2.0
7464,69.0,3.0
7465,73.0,0.0
7466,73.0,0.0
7467,69.0,0.0
7468,77.0,1.0
7469,93.0,2.0
7470,78.0,3.0
7471,83.0,3.0
7472,81.0,3.0
7473,75.0,0.0
7474,67.0,0.0
7475,84.0,1.0
7476,79.0,3.0
7477,88.0,2.0
7478,83.0,3.0
7479,80.0,2.0
7480,78.0,0.0
7480,,
7481,69.0,2.0
7482,78.0,0.0
7483,74.0,0.0
7484,82.0,2.0
7485,76.0,0.0
7486,75.0,3.0
7487,71.0,2.0
7488,76.0,0.0
7489,78.0,0.0
7490,91.0,3.0
7491,76.0,0.0
7492,86.0,1.0
7493,78.0,1.0
7494,79.0,2.0
7495,68.0,3.0
7496,99.0,1.0
7497,71.0,1.0
7498,82.0,3.0
7499,77.0,2.0
7500,74.0,2.0
7500,,
7501,82.0,0.0
7502,78.0,2.0
7503,70.0,2.0
7504,71.0,2.0
7505,86.0,1.0
7506,78.0,3.0
7507,75.0,0.0
7508,79.0,0.0
7509,93.0,3.0
7510,82.0,2.0
7511,69.0,1.0
7512,86.0,2.0
7513,76.0,2.0
7514,77.0,3.0
7515,84.0,0.0
7516,81.0,3.0
7517,77.0,3.0
7518,93.0,2.0
7519,76.0,2.0
7520,88.0,2.0
7520,,
7521,82.0,2.0
7522,79.0,2.0
7523,82.0,3.0
7524,84.0,0.0
7525,70.0,0.0
7526,88.0,0.0
7527,84.0,3.0
7528,80.0,3.0
7529,81.0,2.0
7530,82.0,3.0
7531,91.0,2.0
7532,69.0,3.0
7533,65.0,1.0
7534,85.0,3.0
7535,86.0,2.0
7536,79.0,0.0
7537,84.0,2.0
7538,89.0,2.0
7539,81.0,1.0
7540,82.0,0.0
7540,,
7541,82.0,0.0
7542,68.0,1.0
7543,67.0,1.0
7544,82.0,1.0
7545,81.0,3.0
7546,79.0,1.0
7547,99.0,2.0
7548,81.0,2.0
7549,85.0,2.0
